152,600901,江苏租赁,详细  数据,2022万,-,-,11.63亿,24.2,4993万,392万,5.56亿,55.0,47.81,6.07亿,11-08,http://data.eastmoney.com/bbsj/zcfz/600901.html
153,002511,中顺洁柔,详细  数据,1.04亿,1.66亿,2.25亿,11.46亿,-,1.24亿,3549万,8.83亿,-,77.05,2.63亿,11-05,http://data.eastmoney.com/bbsj/zcfz/002511.html
154,601908,京运通,详细  数据,1.55亿,3179万,7746万,3.57亿,-,2034万,5307万,9551万,-,26.76,2.61亿,11-05,http://data.eastmoney.com/bbsj/zcfz/601908.html
155,601777,力帆股份,详细  数据,7.48亿,5.66亿,6.27亿,40.41亿,-,10.55亿,1.72亿,31.49亿,-,77.91,8.93亿,11-05,http://data.eastmoney.com/bbsj/zcfz/601777.html
156,002510,天汽模,详细  数据,5574万,5733万,2.93亿,8.78亿,-,8918万,2.50亿,7.16亿,-,81.58,1.62亿,11-05,http://data.eastmoney.com/bbsj/zcfz/002510.html
157,002507,涪陵榨菜,详细  数据,3971万,937万,5759万,4.48亿,-,2234万,1695万,3.53亿,-,78.89,9452万,11-02,http://data.eastmoney.com/bbsj/zcfz/002507.html
158,002509,天广中茂,详细  数据,2754万,2182万,3618万,1.58亿,-,1598万,636万,7440万,-,47.18,8331万,11-02,http://data.eastmoney.com/bbsj/zcfz/002509.html
159,002508,老板电器,详细  数据,1574万,8633万,1.84亿,4.10亿,-,7627万,8205万,2.68亿,-,65.45,1.42亿,11-02,http://data.eastmoney.com/bbsj/zcfz/002508.html
160,002606,大连电瓷,详细  数据,1593万,1.11亿,8938万,5.98亿,-,5865万,1321万,5.50亿,-,91.91,4842万,11-01,http://data.eastmoney.com/bbsj/zcfz/002606.html
161,002505,大康农业,详细  数据,467万,617万,5281万,1.51亿,-,-,814万,6290万,-,41.54,8851万,10-29,http://data.eastmoney.com/bbsj/zcfz/002505.html
162,002743,富煌钢构,详细  数据,2886万,1.32亿,1.67亿,5.43亿,-,7069万,4065万,3.59亿,-,66.20,1.84亿,10-29,http://data.eastmoney.com/bbsj/zcfz/002743.html
163,002506,协鑫集成,详细  数据,8937万,3529万,8783万,3.95亿,128,4647万,8452万,1.78亿,38.6,45.02,2.17亿,10-29,http://data.eastmoney.com/bbsj/zcfz/002506.html
164,002547,春兴精工,详细  数据,896万,9661万,5540万,2.71亿,-,1.09亿,30.94万,1.77亿,-,65.48,9337万,10-29,http://data.eastmoney.com/bbsj/zcfz/002547.html
165,002502,骅威文化,详细  数据,1019万,1787万,6365万,2.06亿,-,329万,8351,1.18亿,-,57.34,8800万,10-26,http://data.eastmoney.com/bbsj/zcfz/002502.html
166,002501,利源精制,详细  数据,367万,830万,1803万,5.41亿,-,6861万,913万,4.79亿,-,88.51,6219万,10-26,http://data.eastmoney.com/bbsj/zcfz/002501.html
167,002503,搜于特,详细  数据,1976万,1155万,3249万,7369万,-,1514万,582万,2561万,-,34.75,4808万,10-26,http://data.eastmoney.com/bbsj/zcfz/002503.html
168,300140,中环装备,详细  数据,2721万,4372万,4580万,2.08亿,-,4171万,3941万,9908万,-,47.72,1.09亿,10-22,http://data.eastmoney.com/bbsj/zcfz/300140.html
169,300142,沃森生物,详细  数据,2642万,4077万,974万,2.18亿,-,5799万,1802万,2.00亿,-,91.88,1766万,10-22,http://data.eastmoney.com/bbsj/zcfz/300142.html
170,300141,和顺电气,详细  数据,2465万,2460万,1168万,9452万,-,3682万,106万,4274万,-,45.22,5177万,10-22,http://data.eastmoney.com/bbsj/zcfz/300141.html
171,300139,晓程科技,详细  数据,5316万,3882万,2751万,1.90亿,176,4402万,1932万,9224万,273,48.45,9815万,10-22,http://data.eastmoney.com/bbsj/zcfz/300139.html
172,603167,渤海轮渡,详细  数据,1.74亿,7910万,582万,12.60亿,-,1947万,-,6.79亿,-,53.88,5.81亿,10-21,http://data.eastmoney.com/bbsj/zcfz/603167.html
173,002497,雅化集团,详细  数据,1.10亿,1903万,2406万,3.32亿,-,1768万,915万,1.30亿,-,39.02,2.02亿,10-19,http://data.eastmoney.com/bbsj/zcfz/002497.html
174,002498,汉缆股份,详细  数据,7586万,6.07亿,4.28亿,16.42亿,-,4.37亿,9381万,11.16亿,-,67.97,5.26亿,10-19,http://data.eastmoney.com/bbsj/zcfz/002498.html
175,002499,科林环保,详细  数据,2421万,3021万,1.09亿,2.30亿,-,4476万,2800万,1.49亿,-,64.84,8070万,10-19,http://data.eastmoney.com/bbsj/zcfz/002499.html
176,002496,ST辉丰,详细  数据,2170万,4952万,1.03亿,3.23亿,-,4362万,2349万,2.50亿,-,77.57,7237万,10-19,http://data.eastmoney.com/bbsj/zcfz/002496.html
177,300138,晨光生物,详细  数据,362万,2558万,6489万,1.87亿,-,2280万,99.17万,8549万,-,45.67,1.02亿,10-15,http://data.eastmoney.com/bbsj/zcfz/300138.html
178,300136,信维通信,详细  数据,280万,241万,357万,2577万,-,641万,355万,1451万,-,56.31,1126万,10-15,http://data.eastmoney.com/bbsj/zcfz/300136.html
179,600998,九州通,详细  数据,11.32亿,2.49亿,15.61亿,44.24亿,-,9.40亿,3895万,31.43亿,-,71.05,12.81亿,10-15,http://data.eastmoney.com/bbsj/zcfz/600998.html
180,002512,达华智能,详细  数据,3377万,1214万,4595万,1.44亿,-,2526万,531万,8124万,-,56.40,6281万,10-15,http://data.eastmoney.com/bbsj/zcfz/002512.html
181,300137,先河环保,详细  数据,3756万,1167万,4462万,1.52亿,-,1522万,2999万,9129万,-,60.19,6039万,10-15,http://data.eastmoney.com/bbsj/zcfz/300137.html
182,002515,金字火腿,详细  数据,3906万,499万,7353万,1.82亿,-,305万,88.54万,1.14亿,-,62.35,6856万,10-14,http://data.eastmoney.com/bbsj/zcfz/002515.html
183,002492,恒基达鑫,详细  数据,5082万,529万,16.74万,4.40亿,-,702万,-,2.67亿,-,60.73,1.73亿,10-12,http://data.eastmoney.com/bbsj/zcfz/002492.html
184,002493,荣盛石化,详细  数据,15.27亿,9937万,7.24亿,58.54亿,-,3.53亿,2428万,45.47亿,-,77.68,13.06亿,10-12,http://data.eastmoney.com/bbsj/zcfz/002493.html
185,002494,华斯股份,详细  数据,1536万,3211万,1.27亿,2.47亿,-,2924万,2063万,1.47亿,-,59.45,1.00亿,10-12,http://data.eastmoney.com/bbsj/zcfz/002494.html
186,002495,佳隆股份,详细  数据,61.59万,2953万,2096万,1.24亿,-,2083万,-,4284万,-,34.48,8140万,10-12,http://data.eastmoney.com/bbsj/zcfz/002495.html
187,002513,蓝丰生化,详细  数据,2457万,7227万,5458万,3.81亿,-,6842万,4477万,3.03亿,-,79.42,7845万,10-11,http://data.eastmoney.com/bbsj/zcfz/002513.html
188,002514,宝馨科技,详细  数据,1876万,3232万,1869万,1.38亿,-,2527万,3.45万,5583万,-,40.56,8181万,10-11,http://data.eastmoney.com/bbsj/zcfz/002514.html
189,300325,德威新材,详细  数据,1.05亿,6269万,2689万,2.99亿,-,3126万,415万,1.51亿,-,50.44,1.48亿,10-08,http://data.eastmoney.com/bbsj/zcfz/300325.html
190,300133,华策影视,详细  数据,1453万,1433万,4532万,8551万,-,2084万,1090万,3282万,-,38.38,5269万,09-27,http://data.eastmoney.com/bbsj/zcfz/300133.html
191,300132,青松股份,详细  数据,532万,1768万,5552万,1.78亿,-,968万,30.09万,1.24亿,-,69.45,5440万,09-27,http://data.eastmoney.com/bbsj/zcfz/300132.html
192,300135,宝利国际,详细  数据,7602万,4891万,1574万,2.50亿,-,4907万,55.61万,1.25亿,-,49.88,1.26亿,09-27,http://data.eastmoney.com/bbsj/zcfz/300135.html
193,300134,大富科技,详细  数据,2904万,1.10亿,7013万,3.71亿,-,9975万,24.31万,2.39亿,-,64.43,1.32亿,09-27,http://data.eastmoney.com/bbsj/zcfz/300134.html
194,300331,苏大维格,详细  数据,1292万,2562万,1499万,8487万,-,2068万,39.92万,4592万,-,54.11,3894万,09-25,http://data.eastmoney.com/bbsj/zcfz/300331.html
195,002488,金固股份,详细  数据,4095万,2671万,4861万,3.07亿,-,2049万,503万,1.97亿,-,63.95,1.11亿,09-21,http://data.eastmoney.com/bbsj/zcfz/002488.html
196,002490,山东墨龙,详细  数据,2.74亿,2.34亿,5.95亿,22.69亿,56.0,1.98亿,5422万,14.29亿,55.8,62.99,8.40亿,09-21,http://data.eastmoney.com/bbsj/zcfz/002490.html
197,002489,浙江永强,详细  数据,3.96亿,3.18亿,3.35亿,15.93亿,12.4,2.80亿,24.22万,11.49亿,5.19,72.14,4.44亿,09-21,http://data.eastmoney.com/bbsj/zcfz/002489.html
198,002491,通鼎互联,详细  数据,1.86亿,1.82亿,1.26亿,6.96亿,-,3575万,1473万,4.17亿,-,59.99,2.78亿,09-21,http://data.eastmoney.com/bbsj/zcfz/002491.html
199,601992,金隅集团,详细  数据,17.00亿,11.93亿,47.47亿,186亿,53.3,14.62亿,19.92亿,159亿,55.6,85.53,26.88亿,09-17,http://data.eastmoney.com/bbsj/zcfz/601992.html
200,300131,英唐智控,详细  数据,291万,2454万,2516万,5792万,-,1655万,-,3141万,-,54.23,2651万,09-17,http://data.eastmoney.com/bbsj/zcfz/300131.html
201,300129,泰胜风能,详细  数据,4438万,1813万,5666万,2.23亿,-,2142万,4544万,1.50亿,-,67.26,7292万,09-17,http://data.eastmoney.com/bbsj/zcfz/300129.html
202,300130,新国都,详细  数据,1800万,1158万,988万,7291万,-,650万,52.32万,2118万,-,29.04,5174万,09-17,http://data.eastmoney.com/bbsj/zcfz/300130.html
203,002485,希努尔,详细  数据,1370万,5386万,3.08亿,6.74亿,-,1.33亿,6447万,4.71亿,-,69.89,2.03亿,09-14,http://data.eastmoney.com/bbsj/zcfz/002485.html
204,002487,大金重工,详细  数据,1059万,3694万,3632万,1.58亿,-,1698万,1020万,9017万,-,57.06,6785万,09-14,http://data.eastmoney.com/bbsj/zcfz/002487.html
205,002486,嘉麟杰,详细  数据,4079万,2943万,8672万,4.36亿,-,3776万,66.11万,2.07亿,-,47.63,2.28亿,09-14,http://data.eastmoney.com/bbsj/zcfz/002486.html
206,601800,中国交建,详细  数据,229亿,245亿,340亿,1712亿,29.2,321亿,231亿,1130亿,25.1,65.97,583亿,09-13,http://data.eastmoney.com/bbsj/zcfz/601800.html
207,601177,杭齿前进,详细  数据,1.10亿,1.52亿,5.00亿,17.20亿,-,3.57亿,5273万,11.91亿,-,69.24,5.29亿,09-10,http://data.eastmoney.com/bbsj/zcfz/601177.html
208,300128,锦富技术,详细  数据,4838万,7152万,2777万,1.77亿,-,4241万,58.37万,5452万,-,30.88,1.22亿,09-10,http://data.eastmoney.com/bbsj/zcfz/300128.html
209,300125,易世达,详细  数据,704万,667万,791万,5208万,-,887万,2066万,3806万,-,73.07,1402万,09-10,http://data.eastmoney.com/bbsj/zcfz/300125.html
210,300126,锐奇股份,详细  数据,1398万,1711万,6599万,1.95亿,-,6063万,453万,1.26亿,-,64.95,6823万,09-10,http://data.eastmoney.com/bbsj/zcfz/300126.html
211,300127,银河磁体,详细  数据,4117万,6741万,2472万,3.23亿,-,3175万,96.80万,1.17亿,-,36.31,2.06亿,09-10,http://data.eastmoney.com/bbsj/zcfz/300127.html
212,002483,润邦股份,详细  数据,3256万,647万,1.53亿,4.53亿,-,4792万,1.05亿,2.94亿,-,64.99,1.59亿,09-07,http://data.eastmoney.com/bbsj/zcfz/002483.html
213,002484,江海股份,详细  数据,6057万,1.38亿,1.14亿,5.48亿,-,9232万,62.26万,2.79亿,-,50.95,2.69亿,09-07,http://data.eastmoney.com/bbsj/zcfz/002484.html
214,002482,广田集团,详细  数据,8796万,7346万,8302万,4.00亿,-,4608万,9006万,2.54亿,-,63.38,1.47亿,09-07,http://data.eastmoney.com/bbsj/zcfz/002482.html
215,300124,汇川技术,详细  数据,4939万,1383万,3967万,1.23亿,-,1490万,1471万,3779万,-,30.77,8501万,09-03,http://data.eastmoney.com/bbsj/zcfz/300124.html
216,300122,智飞生物,详细  数据,1.37亿,4218万,755万,3.32亿,-,1716万,1291万,1.44亿,-,43.41,1.88亿,09-03,http://data.eastmoney.com/bbsj/zcfz/300122.html
217,601018,宁波港,详细  数据,23.08亿,3.56亿,1.82亿,172亿,18.5,4.90亿,9.90亿,47.62亿,9.38,27.69,124亿,09-03,http://data.eastmoney.com/bbsj/zcfz/601018.html
218,300123,亚光科技,详细  数据,777万,1039万,4175万,1.85亿,-,2133万,3854万,1.35亿,-,72.89,5014万,09-03,http://data.eastmoney.com/bbsj/zcfz/300123.html
219,002643,万润股份,详细  数据,694万,2591万,2.01亿,4.18亿,-,6307万,-,2.68亿,-,64.06,1.50亿,09-02,http://data.eastmoney.com/bbsj/zcfz/002643.html
220,002481,双塔食品,详细  数据,138万,1235万,1.35亿,2.66亿,-,1259万,349万,1.94亿,-,73.05,7162万,08-31,http://data.eastmoney.com/bbsj/zcfz/002481.html
221,002480,新筑股份,详细  数据,1.39亿,1.89亿,1.12亿,6.74亿,-,9850万,876万,4.16亿,-,61.68,2.58亿,08-31,http://data.eastmoney.com/bbsj/zcfz/002480.html
222,002479,富春环保,详细  数据,2515万,6939万,538万,6.93亿,-,7586万,389万,4.74亿,-,68.39,2.19亿,08-31,http://data.eastmoney.com/bbsj/zcfz/002479.html
223,002478,常宝股份,详细  数据,3.35亿,8266万,3.29亿,12.60亿,-,2.13亿,7186万,7.63亿,-,60.58,4.97亿,08-31,http://data.eastmoney.com/bbsj/zcfz/002478.html
224,300120,经纬辉开,详细  数据,1866万,3695万,2625万,1.29亿,-,471万,100万,7111万,-,54.94,5831万,08-27,http://data.eastmoney.com/bbsj/zcfz/300120.html
225,300119,瑞普生物,详细  数据,4745万,3406万,1883万,1.86亿,-,699万,303万,5026万,-,26.95,1.36亿,08-27,http://data.eastmoney.com/bbsj/zcfz/300119.html
226,300121,阳谷华泰,详细  数据,1995万,4615万,1548万,1.47亿,-,1708万,56.82万,9440万,-,64.24,5254万,08-27,http://data.eastmoney.com/bbsj/zcfz/300121.html
227,601996,丰林集团,详细  数据,1.40亿,3516万,1.54亿,8.66亿,-,4426万,2273万,3.52亿,-,40.60,5.14亿,08-26,http://data.eastmoney.com/bbsj/zcfz/601996.html
228,002477,雏鹰农牧,详细  数据,822万,2166万,8450万,2.57亿,-,256万,-,1.47亿,-,57.36,1.09亿,08-24,http://data.eastmoney.com/bbsj/zcfz/002477.html
229,002474,榕基软件,详细  数据,6568万,3982万,1685万,1.67亿,-4.81,1230万,771万,7002万,-36.8,41.92,9702万,08-24,http://data.eastmoney.com/bbsj/zcfz/002474.html
230,002475,立讯精密,详细  数据,1081万,1.39亿,5381万,3.48亿,-,5129万,372万,1.40亿,-,40.07,2.09亿,08-24,http://data.eastmoney.com/bbsj/zcfz/002475.html
231,002476,宝莫股份,详细  数据,1485万,2484万,1.24亿,3.52亿,-,9026万,1109万,2.21亿,-,62.66,1.32亿,08-24,http://data.eastmoney.com/bbsj/zcfz/002476.html
232,300329,海伦钢琴,详细  数据,2386万,5283万,4039万,2.04亿,-,1895万,609万,1.28亿,-,62.70,7620万,08-23,http://data.eastmoney.com/bbsj/zcfz/300329.html
233,002472,双环传动,详细  数据,651万,1.26亿,1.71亿,7.43亿,-,1.55亿,1465万,5.42亿,-,72.92,2.01亿,08-20,http://data.eastmoney.com/bbsj/zcfz/002472.html
234,002471,中超控股,详细  数据,2.65亿,1.57亿,1.33亿,6.99亿,-,7647万,1378万,5.42亿,-,77.44,1.58亿,08-20,http://data.eastmoney.com/bbsj/zcfz/002471.html
235,002473,*ST圣莱,详细  数据,7275万,1680万,1479万,1.25亿,-,1717万,398万,7730万,-,61.79,4780万,08-20,http://data.eastmoney.com/bbsj/zcfz/002473.html
236,601028,玉龙股份,详细  数据,2.55亿,1.08亿,4.67亿,14.80亿,-,3868万,1.11亿,10.08亿,-,68.12,4.72亿,08-19,http://data.eastmoney.com/bbsj/zcfz/601028.html
237,002469,三维工程,详细  数据,2482万,4875万,374万,1.25亿,-,830万,555万,4790万,-,38.47,7660万,08-17,http://data.eastmoney.com/bbsj/zcfz/002469.html
238,002467,二六三,详细  数据,1411万,4493万,14.66万,2.45亿,-2.69,1266万,2182万,4639万,-61.3,18.94,1.99亿,08-17,http://data.eastmoney.com/bbsj/zcfz/002467.html
239,002468,申通快递,详细  数据,2409万,1.34亿,1.25亿,5.48亿,-,9110万,214万,3.43亿,-,62.59,2.05亿,08-17,http://data.eastmoney.com/bbsj/zcfz/002468.html
240,002470,金正大,详细  数据,2.43亿,-,5.08亿,16.01亿,-,4641万,1.65亿,10.06亿,-,62.83,5.95亿,08-17,http://data.eastmoney.com/bbsj/zcfz/002470.html
241,300115,长盈精密,详细  数据,5455万,6135万,3886万,2.20亿,-,1662万,20.55万,8911万,-,40.58,1.30亿,08-13,http://data.eastmoney.com/bbsj/zcfz/300115.html
242,300116,坚瑞沃能,详细  数据,2502万,3419万,686万,8714万,-,2011万,935万,4940万,-,56.68,3775万,08-13,http://data.eastmoney.com/bbsj/zcfz/300116.html
243,300118,东方日升,详细  数据,2266万,1187万,3284万,1.73亿,-,3756万,3059万,1.39亿,-,80.20,3424万,08-13,http://data.eastmoney.com/bbsj/zcfz/300118.html
244,300117,嘉寓股份,详细  数据,7470万,1.27亿,1.30亿,4.95亿,24.7,5110万,6384万,3.21亿,13.1,64.84,1.74亿,08-13,http://data.eastmoney.com/bbsj/zcfz/300117.html
245,002464,众应互联,详细  数据,3363万,7599万,4037万,2.61亿,28.4,4958万,49.40万,1.17亿,12.0,44.92,1.44亿,08-10,http://data.eastmoney.com/bbsj/zcfz/002464.html
246,002466,天齐锂业,详细  数据,3668万,222万,9861万,2.89亿,-,3425万,648万,1.10亿,-,38.15,1.79亿,08-10,http://data.eastmoney.com/bbsj/zcfz/002466.html
247,002465,海格通信,详细  数据,3.88亿,1.08亿,5.99亿,16.15亿,-,1.39亿,4.65亿,9.45亿,-,58.53,6.70亿,08-10,http://data.eastmoney.com/bbsj/zcfz/002465.html
248,002615,哈尔斯,详细  数据,3116万,2323万,6810万,2.11亿,-,3293万,572万,1.34亿,-,63.50,7702万,08-09,http://data.eastmoney.com/bbsj/zcfz/002615.html
249,300112,万讯自控,详细  数据,578万,1583万,3609万,9627万,-,1947万,151万,2823万,-,29.33,6803万,08-06,http://data.eastmoney.com/bbsj/zcfz/300112.html
250,300113,顺网科技,详细  数据,195万,140万,-,417万,-,-,1.00万,100万,-,24.02,317万,08-06,http://data.eastmoney.com/bbsj/zcfz/300113.html
251,300114,中航电测,详细  数据,4305万,4529万,1268万,2.85亿,-,3691万,990万,1.70亿,-,59.66,1.15亿,08-06,http://data.eastmoney.com/bbsj/zcfz/300114.html
252,300111,向日葵,详细  数据,3959万,1660万,1.40亿,5.55亿,-,2141万,170万,4.52亿,-,81.39,1.03亿,08-06,http://data.eastmoney.com/bbsj/zcfz/300111.html
253,300109,新开源,详细  数据,509万,1076万,2031万,6666万,-,718万,41.56万,4884万,-,73.27,1782万,08-03,http://data.eastmoney.com/bbsj/zcfz/300109.html
254,300110,华仁药业,详细  数据,1344万,8566万,2450万,3.62亿,-,1317万,98.53万,1.78亿,-,49.01,1.85亿,08-03,http://data.eastmoney.com/bbsj/zcfz/300110.html
255,300108,吉药控股,详细  数据,1496万,954万,349万,5525万,-,180万,24.94万,1005万,-,18.19,4520万,08-03,http://data.eastmoney.com/bbsj/zcfz/300108.html
256,300107,建新股份,详细  数据,420万,3722万,1887万,1.56亿,-,1385万,14.32万,8121万,-,51.92,7519万,07-30,http://data.eastmoney.com/bbsj/zcfz/300107.html
257,300105,龙源技术,详细  数据,7118万,1.23亿,1.81亿,4.39亿,-,1.10亿,1.53亿,3.02亿,-,68.92,1.36亿,07-30,http://data.eastmoney.com/bbsj/zcfz/300105.html
258,300106,西部牧业,详细  数据,1011万,2144万,2687万,2.26亿,-,1351万,23.82万,1.33亿,-,58.81,9321万,07-30,http://data.eastmoney.com/bbsj/zcfz/300106.html
259,002462,嘉事堂,详细  数据,9679万,1.13亿,9719万,8.59亿,-,1.09亿,139万,2.81亿,-,32.74,5.77亿,07-27,http://data.eastmoney.com/bbsj/zcfz/002462.html
260,002463,沪电股份,详细  数据,2.88亿,6.36亿,4.24亿,26.91亿,-,7.22亿,423万,15.79亿,-,58.66,11.13亿,07-27,http://data.eastmoney.com/bbsj/zcfz/002463.html
261,002461,珠江啤酒,详细  数据,3.93亿,1.89亿,5.09亿,47.49亿,37.2,4.33亿,4183万,20.60亿,16.9,43.37,26.90亿,07-27,http://data.eastmoney.com/bbsj/zcfz/002461.html
262,300102,乾照光电,详细  数据,2748万,4128万,1593万,1.60亿,-,1557万,216万,1.23亿,-,76.84,3711万,07-23,http://data.eastmoney.com/bbsj/zcfz/300102.html
263,601718,际华集团,详细  数据,9.58亿,6.28亿,24.68亿,75.22亿,-,14.49亿,6.68亿,60.06亿,-,79.85,15.16亿,07-23,http://data.eastmoney.com/bbsj/zcfz/601718.html
264,300103,达刚路机,详细  数据,6020万,2010万,1615万,1.27亿,-,1071万,341万,5351万,-,41.99,7391万,07-23,http://data.eastmoney.com/bbsj/zcfz/300103.html
265,300104,乐视网,详细  数据,166万,756万,44.29万,6434万,-,122万,3000,472万,-,7.34,5962万,07-23,http://data.eastmoney.com/bbsj/zcfz/300104.html
266,002458,益生股份,详细  数据,1214万,889万,1778万,2.32亿,-,1625万,1029万,1.25亿,-,53.84,1.07亿,07-20,http://data.eastmoney.com/bbsj/zcfz/002458.html
267,002460,赣锋锂业,详细  数据,1280万,3644万,4512万,2.00亿,-,1481万,323万,8020万,-,40.05,1.20亿,07-20,http://data.eastmoney.com/bbsj/zcfz/002460.html
268,002459,天业通联,详细  数据,3774万,1.55亿,1.36亿,4.51亿,-,8803万,2.08亿,3.93亿,-,87.14,5804万,07-20,http://data.eastmoney.com/bbsj/zcfz/002459.html
269,300100,双林股份,详细  数据,3597万,8395万,1.02亿,4.55亿,-,5096万,220万,2.58亿,-,56.70,1.97亿,07-16,http://data.eastmoney.com/bbsj/zcfz/300100.html
270,300099,精准信息,详细  数据,711万,3265万,344万,6657万,-,1239万,24.04万,3766万,-,56.58,2891万,07-16,http://data.eastmoney.com/bbsj/zcfz/300099.html
271,300101,振芯科技,详细  数据,7941万,2667万,4521万,2.02亿,-,2583万,8851万,1.29亿,-,63.91,7306万,07-16,http://data.eastmoney.com/bbsj/zcfz/300101.html
272,002457,青龙管业,详细  数据,9341万,1.03亿,1.45亿,5.50亿,-,9550万,6070万,2.77亿,-,50.34,2.73亿,07-13,http://data.eastmoney.com/bbsj/zcfz/002457.html
273,002456,欧菲科技,详细  数据,1501万,3967万,1909万,2.45亿,-,1085万,500万,8816万,-,35.92,1.57亿,07-13,http://data.eastmoney.com/bbsj/zcfz/002456.html
274,002455,百川股份,详细  数据,1.01亿,6439万,1.09亿,5.06亿,-1.46,9282万,2057万,3.60亿,-19.8,71.09,1.46亿,07-13,http://data.eastmoney.com/bbsj/zcfz/002455.html
275,601717,郑煤机,详细  数据,3.51亿,5.06亿,10.16亿,24.56亿,-,2.64亿,11.18亿,20.03亿,-,81.55,4.53亿,07-09,http://data.eastmoney.com/bbsj/zcfz/601717.html
276,300097,智云股份,详细  数据,718万,2283万,4675万,1.23亿,-,729万,5308万,8224万,-,66.83,4082万,07-08,http://data.eastmoney.com/bbsj/zcfz/300097.html
277,300098,高新兴,详细  数据,6964万,3487万,1647万,1.28亿,-,2038万,1.60万,3217万,-,25.18,9558万,07-08,http://data.eastmoney.com/bbsj/zcfz/300098.html
278,300095,华伍股份,详细  数据,1989万,2239万,7724万,3.07亿,-,1973万,90.57万,1.67亿,-,54.46,1.40亿,07-08,http://data.eastmoney.com/bbsj/zcfz/300095.html
279,300096,易联众,详细  数据,3451万,2786万,1315万,1.02亿,-,2290万,679万,3841万,-,37.70,6348万,07-08,http://data.eastmoney.com/bbsj/zcfz/300096.html
280,002569,步森股份,详细  数据,5319万,7662万,8093万,3.13亿,-,5862万,1679万,2.01亿,-,64.28,1.12亿,07-08,http://data.eastmoney.com/bbsj/zcfz/002569.html
281,002595,豪迈科技,详细  数据,4941万,8453万,6402万,4.03亿,-,3569万,4408万,1.83亿,-,45.58,2.19亿,07-08,http://data.eastmoney.com/bbsj/zcfz/002595.html
282,002614,奥佳华,详细  数据,1.12亿,8194万,1.28亿,5.66亿,-,2.80亿,481万,3.81亿,-,67.21,1.86亿,07-08,http://data.eastmoney.com/bbsj/zcfz/002614.html
283,002451,摩恩电气,详细  数据,4544万,9460万,917万,2.76亿,-,3230万,1413万,1.28亿,-,46.37,1.48亿,06-29,http://data.eastmoney.com/bbsj/zcfz/002451.html
284,002452,长高集团,详细  数据,6710万,1.33亿,4119万,3.38亿,-,9416万,289万,1.83亿,-,54.25,1.54亿,06-29,http://data.eastmoney.com/bbsj/zcfz/002452.html
285,002453,华软科技,详细  数据,2616万,7082万,2735万,2.93亿,-,5950万,77.99万,1.59亿,-,54.40,1.34亿,06-29,http://data.eastmoney.com/bbsj/zcfz/002453.html
286,002454,松芝股份,详细  数据,4573万,2.62亿,9982万,7.24亿,-9.41,1.08亿,292万,4.33亿,19.1,59.83,2.91亿,06-29,http://data.eastmoney.com/bbsj/zcfz/002454.html
287,002449,国星光电,详细  数据,7857万,7995万,1.16亿,5.20亿,-,1.23亿,2750万,2.76亿,-,53.07,2.44亿,06-25,http://data.eastmoney.com/bbsj/zcfz/002449.html
288,002448,中原内配,详细  数据,3469万,7746万,1.25亿,6.44亿,19.1,9523万,957万,4.17亿,2.66,64.65,2.28亿,06-25,http://data.eastmoney.com/bbsj/zcfz/002448.html
289,002450,康得新,详细  数据,3476万,2171万,1959万,2.51亿,-,693万,56.41万,1.03亿,-,40.91,1.48亿,06-25,http://data.eastmoney.com/bbsj/zcfz/002450.html
290,002445,中南文化,详细  数据,8760万,9507万,6839万,3.57亿,-,4494万,4061万,2.18亿,-,61.01,1.39亿,06-22,http://data.eastmoney.com/bbsj/zcfz/002445.html
291,002447,晨鑫科技,详细  数据,1577万,233万,1365万,1.72亿,-,2463万,-,7200万,-,41.90,9985万,06-22,http://data.eastmoney.com/bbsj/zcfz/002447.html
292,002444,巨星科技,详细  数据,2.06亿,3.30亿,7982万,7.99亿,-,2.44亿,890万,5.47亿,-,68.38,2.53亿,06-22,http://data.eastmoney.com/bbsj/zcfz/002444.html
293,002446,盛路通信,详细  数据,2849万,1.18亿,5034万,3.12亿,16.4,1.53亿,410万,2.07亿,6.09,66.25,1.05亿,06-22,http://data.eastmoney.com/bbsj/zcfz/002446.html
294,603003,龙宇燃油,详细  数据,1170万,4187万,5198万,3.52亿,-,1045万,4537万,2.02亿,-,57.47,1.50亿,06-21,http://data.eastmoney.com/bbsj/zcfz/603003.html
295,300093,金刚玻璃,详细  数据,1741万,7325万,1312万,2.93亿,-,1636万,85.38万,1.61亿,-,54.92,1.32亿,06-18,http://data.eastmoney.com/bbsj/zcfz/300093.html
296,300092,科新机电,详细  数据,389万,1780万,3780万,1.37亿,-,1119万,1291万,5558万,-,40.45,8182万,06-18,http://data.eastmoney.com/bbsj/zcfz/300092.html
297,300094,国联水产,详细  数据,5268万,3.01亿,1.41亿,8.06亿,-,9288万,581万,5.12亿,-,63.55,2.94亿,06-18,http://data.eastmoney.com/bbsj/zcfz/300094.html
298,300305,裕兴股份,详细  数据,1670万,1013万,785万,1.70亿,-,166万,99.07万,1.31亿,-,76.89,3923万,06-17,http://data.eastmoney.com/bbsj/zcfz/300305.html
299,002440,闰土股份,详细  数据,2.17亿,3.63亿,4.25亿,17.86亿,-,1.50亿,1336万,11.48亿,-,64.28,6.38亿,06-10,http://data.eastmoney.com/bbsj/zcfz/002440.html
