scode,sname,trademarket,reportdate,frdate,fcdate,scdate,tcdate,radate,securitytypecode,trademarketcode
600085,同仁堂,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
000755,*ST三维,深交所风险警示板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002005
600798,宁波海运,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600793,宜宾纸业,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,2018-08-18T00:00:00,-,-,2018-08-18T00:00:00,058001001,069001001001
600771,广誉远,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600768,宁波富邦,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600339,中油工程,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600311,荣华实业,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600758,红阳能源,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600757,长江传媒,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600682,南京新百,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600680,*ST上普,上交所风险警示板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001003
600677,航天通信,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600575,皖江物流,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600370,三房巷,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600562,国睿科技,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600537,亿晶光电,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
000975,银泰资源,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
600483,福能股份,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600491,龙元建设,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600986,科达股份,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600671,天目药业,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600634,*ST富控,上交所风险警示板,2018-06-30T00:00:00,2018-08-28T00:00:00,2018-08-31T00:00:00,-,-,2018-08-31T00:00:00,058001001,069001001003
600290,华仪电气,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600287,江苏舜天,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600267,海正药业,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600261,阳光照明,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600235,民丰特纸,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600476,湘邮科技,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600081,东风科技,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600073,上海梅林,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600071,凤凰光学,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600066,宇通客车,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600056,中国医药,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600052,浙江广厦,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600006,东风汽车,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
002135,东南网架,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002144,宏达高科,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002147,新光圆成,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002104,恒宝股份,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002120,韵达股份,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002109,兴化股份,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002121,科陆电子,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,2018-08-06T00:00:00,-,-,2018-08-06T00:00:00,058001001,069001002003
002211,宏达新材,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002102,冠福股份,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002078,太阳纸业,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002057,中钢天源,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002066,瑞泰科技,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
601008,连云港,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
601880,大连港,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
002217,合力泰,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002054,德美化工,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
600998,九州通,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
002101,广东鸿图,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002196,方正电机,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002058,威尔泰,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
000676,智度股份,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,2018-08-15T00:00:00,-,-,2018-08-15T00:00:00,058001001,069001002001
000523,广州浪奇,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000507,珠海港,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000498,山东路桥,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000488,晨鸣纸业,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
600889,南京化纤,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600876,洛阳玻璃,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,2018-08-30T00:00:00,-,-,2018-08-30T00:00:00,058001001,069001001001
600863,内蒙华电,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
000668,荣丰控股,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000662,天夏智慧,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000632,三木集团,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000617,中油资本,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000596,古井贡酒,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
600850,华东电脑,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600841,上柴股份,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
000733,振华科技,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000725,京东方A,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000717,韶钢松山,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000700,模塑科技,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000568,泸州老窖,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000553,沙隆达A,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000878,云南铜业,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000863,三湘印象,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000861,海印股份,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
000858,五粮液,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
600891,秋林集团,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600748,上实发展,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600732,ST新梅,上交所风险警示板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001003
600730,中国高科,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600724,宁波富达,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600721,百花村,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600983,惠而浦,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
600929,湖南盐业,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
001965,招商公路,深交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002001
603693,江苏新能,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300724,捷佳伟创,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300725,药石科技,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
601990,南京证券,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300737,科顺股份,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300722,新余国科,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300735,光弘科技,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300634,彩讯股份,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300738,奥飞数据,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300711,广哈通信,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300742,越博动力,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
603871,嘉友国际,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603676,卫信康,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603661,恒林股份,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603685,晨丰科技,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603895,天永智能,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603912,佳力图,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603937,丽岛新材,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603506,南都物业,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300730,科创信息,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300717,华信新材,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300720,海川智能,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
603045,福达合金,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603214,爱婴室,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603709,中源家居,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300679,电连技术,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
603076,乐惠国际,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603557,起步股份,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300691,联合光电,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300669,沪宁股份,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
603106,恒银金融,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300688,创业黑马,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
002932,明德生物,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002881,美格智能,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
002898,赛隆药业,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
300640,德艺文创,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
002885,京泉华,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
603801,志邦家居,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603617,君禾股份,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603648,畅联股份,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,2018-08-24T00:00:00,-,-,2018-08-24T00:00:00,058001001,069001001001
300703,创源文化,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300676,华大基因,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300715,凯伦股份,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300648,星云股份,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,2018-08-21T00:00:00,-,-,2018-08-21T00:00:00,058001001,069001002002
603535,嘉诚国际,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603196,日播时尚,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300611,美力科技,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300736,百邦科技,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300701,森霸传感,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300670,大烨智能,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300662,科锐国际,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300607,拓斯达,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300632,光莆股份,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,2018-08-21T00:00:00,-,-,2018-08-21T00:00:00,058001001,069001002002
300610,晨化股份,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
603335,迪生力,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603728,鸣志电器,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603721,中广天择,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300585,奥联电子,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300589,江龙船艇,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
603050,科林电气,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
603396,金辰股份,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
300577,开润股份,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300617,安靠智电,深交所创业板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
603578,三星新材,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
002846,英联股份,深交所中小板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002003
603665,康隆达,上交所主板,2018-06-30T00:00:00,2018-08-28T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001001001
