scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
600008,016006,10000008,首创股份,公用事业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,209623333.32,4579476687.38,4324095482.39,0.0987497577027217,3020495848.31,0.103370758893647,5329683.07,667076495.08,526641435.48,421699925.21,421332369.32,146256217.26,-,-,-,-,-,105739186.14,-,-,-,-,-,-,-,-,0.097288,-0.032018,-0.192237,169631721.12,-0.3559192674,2018/8/30 18:06:21,3020495848.31
000063,016015,10000649,中兴通讯,通讯行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-7824190000.0,39433777000.0,42105110000.0,-0.191482547724488,27508353000.0,-0.24526590001833,4729622000.0,1359347000.0,183351000.0,-1775911000.0,-8425843000.0,-565033000.0,-,-,-,-,-,377117000.0,-,-,-,-,-,-,-,-,-0.269888,-1.538706,-4.412405,-2379203000.0,-2.2191612845,2018/9/27 11:24:23,27508353000.0
002501,016032,80154432,利源精制,有色金属,002,001,2,zxb,2018-08-31T00:00:00,2018-06-30T00:00:00,-89019365.48,906629278.73,992598734.83,-0.139746181175544,621095404.9,-0.353265964984848,5707401.16,45349038.14,282015350.15,-77120225.78,-77930519.15,11088846.33,-,-,-,-,-,32897668.45,-,-,-,-,-,-,-,-,-0.400762,-1.210442,-1.284341,-99058302.43,-1.3191203852,2018/8/30 18:47:14,621095404.9
000157,016043,10000667,中联重科,机械行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,864217917.89,14720283618.34,14114642912.22,-0.371536421624621,10953262132.69,0.0634986248523912,1213020594.54,807417873.14,627456268.88,1068030204.91,1070718961.8,217451507.53,-,-,-,-,-,141203688.36,-,-,-,-,-,-,-,-,0.150909,0.020619,-0.236259,647813984.3,1.081127151,2018/9/6 14:14:37,10953262132.69
600978,016030,10001427,宜华生活,木业家具,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,377895966.64,3562982748.4,3128160420.04,0.121618339102001,2328696586.66,0.128921482836982,359385805.18,242464546.0,158565100.13,445962348.13,442798471.92,65977088.25,-,-,-,-,-,35909353.19,-,-,-,-,-,-,-,-,0.072851,-0.168272,-0.195377,372344169.98,-0.2010936425,2018/8/30 16:49:42,2328696586.66
000882,016036,10001151,华联股份,商业百货,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,296705962.32,596429391.12,723185529.82,0.0818897538196393,343423678.29,0.0658396126443111,172600057.52,81140188.17,110372298.04,545346547.7,423909793.14,122195808.42,-,-,-,-,-,15207305.01,-,-,-,-,-,-,-,-,0.202324,13.155161,10.010157,-69860456.51,0.1443973243,2018/8/30 17:21:18,343423678.29
600086,016054,10000059,东方金钰,珠宝首饰,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,31079652.67,2231318908.61,2190829576.69,-0.43954257631977,1802102989.95,-0.485985184797997,17597769.4,24290277.25,324355341.5,37354981.05,37354995.04,6299692.76,-,-,-,-,-,1634596.01,-,-,-,-,-,-,-,-,-0.45163,-0.867063,-0.844247,33360091.27,-0.8332006644,2018/8/30 19:08:39,1802102989.95
600358,016038,10000286,国旅联合,旅游酒店,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-9531399.57,145896473.0,147427048.01,0.410335896515607,115794639.08,1.7673525059777,798251.53,28117166.95,1245005.72,-3252208.19,-1909523.04,2798979.91,-,-,-,-,-,346220.33,-,-,-,-,-,-,-,-,0.748578,0.834896,0.5836,-10541269.84,0.5416357473,2018/8/30 18:06:20,115794639.08
600500,016041,10000338,中化国际,化工行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,646529105.14,30417626249.77,28927650708.15,-0.103395008519893,26517502173.81,-0.103490233722796,613120196.46,1324277711.86,274926596.36,1684812795.18,1708680942.54,360613292.12,-,-,-,-,-,93239436.51,-,-,-,-,-,-,-,-,-0.075863,0.334055,0.276236,574603074.62,2.982829437,2018/8/30 16:32:16,26517502173.81
600997,016011,10001372,开滦股份,煤炭采选,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,582276654.06,10017459827.12,9175585832.15,0.0457920117983084,8536480765.45,0.0516272108676223,129947979.43,222967397.7,156633745.82,876295365.12,871361322.07,195626034.46,-,-,-,-,-,122899666.52,-,-,-,-,-,-,-,-,0.106745,1.694656,1.569217,581264946.85,1.5937329894,2018/8/30 16:09:13,8536480765.45
600165,016059,10000128,新日恒力,金属制品,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-4225269.21,335387246.84,346727178.33,-0.412936702479508,311686558.09,-0.271971927654045,6880279.71,11391986.25,14764395.79,-2537967.45,-510111.95,953412.79,-,-,-,-,-,1868182.36,-,-,-,-,-,-,-,-,-0.405339,0.433884,0.650161,-5947849.31,0.5710460437,2018/8/30 15:37:45,311686558.09
600747,016037,10000554,ST大控,国际贸易,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-14377253.73,765712592.53,779951223.02,3.94213329401135,750583468.99,4.75933413948328,1695040.86,7401273.63,10966344.28,-14420103.33,-14273656.08,251819.14,-,-,-,-,-,1163233.07,-,-,-,-,-,-,-,-,4.502981,0.235471,0.245631,-14515174.61,0.2428684624,2018/8/30 16:03:20,750583468.99
000780,016011,10001079,平庄能源,煤炭采选,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-23104258.4,1084677076.28,1134756192.39,0.0436794813374515,616673685.08,-0.11433152645335,17411689.86,386389882.33,-22461920.7,-24325354.11,-26085947.59,-2981689.19,-,-,-,-,-,105033523.81,-,-,-,-,-,-,-,-,-0.110599,-1.183874,-1.170388,-47097426.92,-1.3450688281,2018/8/30 15:44:45,616673685.08
601727,016020,80050642,上海电气,输配电气,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,1766023000.0,51273997000.0,49076982000.0,0.249338399252163,41283677000.0,0.286361143637722,1617188000.0,2934310000.0,383172000.0,3228180000.0,3248983000.0,311347000.0,-,-,-,-,-,251727000.0,-,-,-,-,-,-,-,-,0.24378,0.159533,0.130248,1412752000.0,0.2254494103,2018/8/30 19:02:20,41283677000.0
600074,016055,10000047,*ST保千,安防设备,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-222179788.87,84845438.27,319166022.83,-0.836915771696331,72662247.8,-0.94598750082235,10595252.6,103282542.94,136277020.24,-229347748.59,-228943660.43,18139.17,-,-,-,-,-,1107697.01,-,-,-,-,-,-,-,-,-0.962698,-1.617129,-1.603271,-223430154.43,-1.6322410707,2018/8/30 19:10:41,72662247.8
000333,016019,80003301,美的集团,家电行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,12936846000.0,143735916000.0,128341849000.0,0.126165097706884,103881438000.0,0.116391522630457,16892503000.0,7234520000.0,-984113000.0,16300282000.0,16394573000.0,2614882000.0,-,943779000.0,-,-1464000.0,0.11754068716094,847650000.0,-,-1464000.0,943779000.0,-,-,-,-,-,0.150222,0.182872,0.196602,12500253000.0,0.2637028616,2018/8/30 19:11:42,103881438000.0
600152,016022,10000117,维科技术,电子元件,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,55653635.15,724119274.81,747591805.2,-0.0238631285067368,602533341.63,-0.0152904979280667,24469181.84,81552319.51,6608974.52,56017458.3,56488993.13,2529185.45,-,-,-,-,-,6546586.78,-,-,-,-,-,-,-,-,0.016836,0.632822,0.637665,-24072719.18,0.4988835525,2018/8/30 15:47:46,602533341.63
000573,016017,10000915,粤宏远A,房地产,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-30822906.78,130308167.16,170336392.14,-0.432419080816641,105422919.61,-0.574468424847016,12336784.21,41848562.2,7179832.15,-35608463.67,-35527160.29,-1862653.09,-,-,-,-,-,2916678.05,-,-,-,-,-,-,-,-,-0.590619,-1.475842,-1.442675,-32662206.26,-1.4725410682,2018/8/30 16:42:45,105422919.61
600241,016037,10000198,时代万恒,国际贸易,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-35789337.06,577886036.96,627061775.0,0.200822376715513,489587041.91,0.223481541374073,40839817.54,74085232.48,22740402.27,-46294177.21,-47024382.2,1895702.98,-,-,-,-,-,3534259.93,-,-,-,-,-,-,-,-,0.111163,-183.865017,-19.826956,-35117442.55,-21.9673194473,2018/8/30 15:38:48,489587041.91
600162,016017,10000126,香江控股,房地产,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,68148653.99,1475821101.74,1324038898.05,-0.199545249376432,775296462.99,-0.304466375891937,125613290.93,136680470.44,124492989.39,135882710.18,131253808.29,103080784.71,-,-,-,-,-,159169172.21,-,-,-,-,-,-,-,-,-0.32073,-0.740981,-0.793515,66685309.03,-0.7879856235,2018/8/30 18:21:14,775296462.99
600300,016012,10000244,维维股份,食品饮料,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,96443307.47,2742933941.94,2549317362.24,0.116343537775557,2049384908.68,0.177366401017212,215274277.17,147844997.42,81293556.03,170356928.39,169094881.72,58536139.71,-,-,-,-,-,57772174.14,-,-,-,-,-,-,-,-,0.13131,0.222944,-0.050833,134306948.12,0.2817138145,2018/8/30 15:37:46,2049384908.68
000737,016041,10001051,*ST南风,化工行业,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-114234508.86,1034720971.24,1148905994.46,0.0474064309325074,781990664.89,0.0570084688080593,167255668.52,115959855.79,44339747.17,-109446749.26,-109854606.04,8815418.54,-,-,-,-,-,18978527.7,-,-,-,-,-,-,-,-,0.101674,0.294475,0.285919,-118063620.89,0.2725198965,2018/8/30 15:44:44,781990664.89
000971,016014,10001222,高升控股,电子信息,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,28104780.11,422449507.94,386137616.1,0.212976525105557,319938555.24,0.18142763888496,9828689.85,59290471.82,-3683074.64,36757046.4,37007182.04,9288806.02,-,-,-,-,-,740128.06,-,-,-,-,-,-,-,-,0.008539,-0.646037,-0.658978,27457385.83,-0.6527455649,2018/8/30 19:04:46,319938555.24
600634,016057,10000441,*ST富控,软件服务,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-475676172.9,372566186.77,415230138.84,0.581891526422705,69903080.86,-0.0578176894277398,11880280.63,118952714.6,153251696.29,-42660605.77,-461762690.06,13914938.02,-,-,-,-,-,874958.89,-,-,-,-,-,-,-,-,-0.097,-1.281708,-9.413701,-63521153.59,-3.6817308706,2018/8/30 21:15:14,69903080.86
600651,016022,10000458,飞乐音响,电子元件,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-411114567.55,1555114701.6,1960966526.82,-0.263020844358554,1078889988.74,-0.426874983101009,378224356.19,319980978.57,113872740.44,-391451721.85,-400897423.93,10107969.81,-,-,-,-,-,10818229.49,-,-,-,-,-,-,-,-,-0.406614,-1.964399,-4.631511,-413682140.75,-4.2200062681,2018/8/30 15:37:46,1078889988.74
000669,016006,10000990,金鸿控股,公用事业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,181994315.18,2047937480.74,1914524814.69,0.302739474458153,1607449729.78,0.339159446775645,38055014.34,112629704.01,138673082.48,279757110.17,279700725.38,89892589.48,-,-,-,-,-,14241424.33,-,-,-,-,-,-,-,-,0.251245,0.044751,0.053907,96812511.39,-0.2038053755,2018/8/30 19:45:14,1607449729.78
000627,016028,10000961,天茂集团,保险,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,847509301.74,20158867067.0,18558038467.89,-,18558038467.89,-0.497814239016048,-,-,-,1600828599.11,1597476493.81,126877291.42,20158867067.0,-,-,-,-,-,-,-,-,14865673124.2,-0.566045729295924,4271224508.78,20721638322.04,808430052.2,-0.47251,0.268452,0.354245,667367219.51,0.0688664695,2018/8/31 7:42:31,-
600291,016028,10000237,西水股份,保险,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,319722287.05,12571493344.31,12128401555.45,-,12128401555.45,-0.109024174680254,-,-,-,443091788.86,493913420.96,-3558618.11,12571493344.31,-,-,-,-,-,-,-,-,7687270223.26,0.111585078498793,4736880787.68,-,3881918698.19,-0.195223,-0.779403,-0.864278,301243327.56,17.4554285738,2018/8/30 18:44:48,-
601398,016029,80001067,工商银行,银行,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,160442000000.0,387451000000.0,192269000000.0,-,192269000000.0,0.152767868384606,-,77376000000.0,-,195182000000.0,197216000000.0,36559000000.0,387451000000.0,277616000000.0,0.106383657072716,79260000000.0,-,4237000000.0,77376000000.0,-,-,-,-,-,-,-,0.06986,-0.000921,0.048675,158923000000.0,0.0444946863,2018/8/30 20:33:19,-
600926,016029,80058614,杭州银行,银行,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,3018384000.0,8318998000.0,5021749000.0,-,5021749000.0,0.37650348446573,-,2326290000.0,-,3297249000.0,3299729000.0,281345000.0,8318998000.0,6930963000.0,0.172519653469618,555968000.0,-,59481000.0,2326290000.0,-,-,-,-,-,-,-,0.26331,0.122701,0.19251,3017033000.0,0.1946857065,2018/9/6 16:51:37,-
600016,016029,10000013,民生银行,银行,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,29618000000.0,75417000000.0,39311000000.0,-,39311000000.0,0.0819640547160983,-,18089000000.0,-,36106000000.0,35886000000.0,6033000000.0,75417000000.0,33874000000.0,-0.1761157728323,24327000000.0,-,781000000.0,18089000000.0,-,-,-,-,-,-,-,0.067473,0.052132,0.054472,29797000000.0,0.0668838841,2018/8/30 19:25:41,-
603596,016035,80461914,伯特利,汽车行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,150139545.07,1311233754.1,1120090187.22,0.265227918431232,1005402893.57,0.246034448386285,27158076.46,74150663.24,5950590.81,206425409.12,206664053.23,29844982.07,-,-,-,-,-,7548771.74,-,-,-,-,-,-,-,-,0.246174,0.194537,0.220881,140970539.64,0.1885182137,2018/8/30 20:44:15,1005402893.57
603706,016006,80646310,东方环宇,公用事业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,49472866.11,197666652.45,151074517.25,-0.191493505900906,118810458.3,-0.262574306508647,18577901.58,6241793.7,-57673.15,56378378.17,56397082.84,6924216.73,-,-,-,-,-,1351420.63,-,-,-,-,-,-,-,-,-0.180468,-0.010713,-0.01214,42111472.68,-0.0746583264,2018/8/30 20:44:15,118810458.3
002856,016045,80372756,美芝股份,装修装饰,002,001,2,zxb,2018-08-31T00:00:00,2018-06-30T00:00:00,19148173.36,430380332.73,405539661.84,0.129449207817951,374477003.69,0.114072903072819,6934484.25,17935801.81,55340.0,25139390.35,24899377.54,5751204.18,-,-,-,-,-,549656.25,-,-,-,-,-,-,-,-,0.100827,-0.211964,-0.188122,19159143.37,-0.1922860162,2018/8/30 19:14:40,374477003.69
601021,016001,80198776,春秋航空,民航机场,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,726742750.0,6332105519.0,5873791825.0,0.179916010798621,5555298892.0,0.207583095303705,146527743.0,115210988.0,49645546.0,942674649.0,963872400.0,237129650.0,-,-,-,-,-,7108656.0,-,-,-,-,-,-,-,-,0.25011,0.517038,0.311879,628640804.0,0.4098173582,2018/8/30 18:06:43,5555298892.0
002447,016057,80142623,晨鑫科技,软件服务,002,001,2,zxb,2018-08-31T00:00:00,2018-06-30T00:00:00,88837015.1,210840866.71,127638900.79,0.271491370379997,50393119.04,0.222189902203327,27582745.86,33413978.69,7742568.98,88832405.61,88837405.61,819713.49,-,-,-,-,-,1278277.29,-,-,-,-,-,-,-,-,0.427737,0.877255,1.408213,83654555.73,1.804340709,2018/8/30 20:03:46,50393119.04
002749,016050,80200064,国光股份,农药兽药,002,001,2,zxb,2018-08-31T00:00:00,2018-06-30T00:00:00,138208644.62,485091874.48,323743806.55,0.165287192818429,236045598.45,0.22784608752171,56718939.9,33945293.87,-5075719.27,163206191.34,162773024.08,24564379.46,-,-,-,-,-,1176329.49,-,-,-,-,-,-,-,-,0.151889,0.119466,0.105257,136997431.89,0.1213776975,2018/8/30 19:04:46,236045598.45
603718,016050,80279009,海利生物,农药兽药,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,32051182.67,107970637.1,105774359.69,-0.0457637351344755,34898487.57,0.219649580524131,27057813.35,35442126.95,6649157.5,24758499.95,26279922.89,1949248.68,-,-,-,-,-,1205770.69,-,-,-,-,-,-,-,-,-0.264227,-0.48996,-0.404637,27514007.37,-0.404356773,2018/8/30 19:46:17,34898487.57
603337,016061,80128769,杰克股份,专用设备,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,220011081.7,2050619481.14,1814302216.58,0.466874697484154,1488044267.43,0.531135023375185,97037173.62,207689965.03,-8752712.97,265128826.72,265479059.45,45467977.75,-,-,-,-,-,14654408.85,-,-,-,-,-,-,-,-,0.483764,0.609729,0.57339,207630157.13,0.5558954315,2018/8/30 20:44:15,1488044267.43
002712,016039,80198675,思美传媒,文化传媒,002,001,2,zxb,2018-08-31T00:00:00,2018-06-30T00:00:00,174093216.61,2588079223.45,2412054487.39,0.449406120855317,2234464357.62,0.498947479247354,78214504.93,74233599.25,4666349.12,187386072.86,187579043.01,10950674.21,-,-,-,-,-,4137306.28,-,-,-,-,-,-,-,-,0.434676,0.261577,0.286747,166424244.25,0.2846469013,2018/8/30 18:25:13,2234464357.62
603773,016022,80205638,沃格光电,电子元件,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,118548306.68,365992403.94,230707876.9,0.395247482939628,166850680.8,0.443352580205602,23415023.95,37825797.26,-1843889.15,142527975.84,144778430.83,26230124.15,-,-,-,-,-,5659706.34,-,-,-,-,-,-,-,-,0.337536,0.209275,0.188263,110088560.44,0.1925109319,2018/8/30 16:37:14,166850680.8
600749,016038,10000556,*ST藏旅,旅游酒店,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-15902080.63,75118756.76,89632142.62,0.0444739136231789,50795187.98,0.282429076585926,4327530.43,30119511.4,5008253.08,-14564864.65,-16141465.98,-,-,-,-,-,-,319903.45,-,-,-,-,-,-,-,-,0.24539,0.428849,0.376845,-14343440.4,0.4211897561,2018/8/30 21:30:15,50795187.98
600917,016006,80076724,重庆燃气,公用事业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,190942864.02,3016582346.41,2834102175.24,0.0863177577664364,2585314414.04,0.0924017452300841,93134999.25,133279308.34,-2050447.22,231407539.51,242086557.35,45444772.52,-,-,-,-,-,23646513.87,-,-,-,-,-,-,-,-,0.076165,0.10062,0.014919,156340900.35,-0.1134562502,2018/8/30 16:00:13,2585314414.04
603800,016061,80323529,道森股份,专用设备,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,22755142.66,483333016.1,467202487.28,0.385488535358687,389854622.88,0.39970650604759,25561670.14,33357256.34,5121071.0,26598566.62,26628163.4,4454304.83,-,-,-,-,-,2808524.52,-,-,-,-,-,-,-,-,0.411619,0.953268,0.917564,13875947.27,1.6671514182,2018/8/30 19:19:18,389854622.88
603165,016025,80401344,荣晟环保,造纸印刷,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,122752479.85,1001636429.67,935617409.18,0.233039321304607,837243439.93,0.246696893164501,21320258.07,61370981.79,-135308.09,134414564.04,134492456.54,11739976.69,-,-,-,-,-,14942437.5,-,-,-,-,-,-,-,-,0.092431,-0.358086,-0.32969,120859868.03,-0.3123619774,2018/8/30 16:13:48,837243439.93
603336,016009,80199626,宏辉果蔬,农牧饲渔,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,33524316.34,343099505.61,311008153.62,0.0323541307698857,287743651.74,0.0470027790978834,14258470.6,8927667.1,-728845.59,34523615.7,33649209.2,124892.86,-,-,-,-,-,923022.43,-,-,-,-,-,-,-,-,0.031386,0.013683,-0.04019,32091351.99,0.0260035574,2018/8/30 16:37:13,287743651.74
600975,016009,10001375,新五丰,农牧饲渔,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-56093708.77,746671789.34,804453032.81,-0.0288385707712202,752485980.09,-0.0203286907499984,18494449.78,30218760.94,1454795.45,-52991232.7,-54733221.62,869734.78,-,-,-,-,-,2826857.19,-,-,-,-,-,-,-,-,-0.135771,-2.355875,-2.363708,-57565818.25,-2.4422267026,2018/8/30 16:08:42,752485980.09
600399,016033,10000319,*ST抚钢,钢铁行业,002,001,2,,2018-08-31T00:00:00,2018-06-30T00:00:00,-69541374.35,2965301675.35,3039787101.08,0.124671068094988,2685880160.33,0.145871627464289,38844267.25,69082052.4,192283582.87,-70940819.9,-69533251.85,8122.5,-,-,-,-,-,37129567.47,-,-,-,-,-,-,-,-,0.069364,-2.035459,-2.167028,-70737807.19,-2.2107621924,2018/8/30 20:33:42,2685880160.33
603922,016035,80492229,金鸿顺,汽车行业,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,38422551.04,536322247.16,502520572.35,0.121753477592972,432075720.13,0.152715055941723,18864678.63,34793392.19,6268988.24,43684345.63,45264701.12,6842150.08,-,-,-,-,-,2220303.77,-,-,-,-,-,-,-,-,0.081174,-0.290938,-0.288998,30815175.67,-0.4238086163,2018/8/30 18:06:20,432075720.13
601919,016016,80065439,中远海控,港口水运,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,40795567.48,45075204712.15,45238332244.57,0.0604410425542933,42108739997.74,0.0629363297035378,21248771.75,2011979077.92,995405396.3,965372126.44,1076780654.64,307642928.82,-,-,-,-,-,80977051.09,-,-,-,-,-,-,-,-,0.036959,-0.73882,-0.978108,-112890237.19,-1.1505129337,2018/8/30 20:34:43,42108739997.74
000652,016042,10000975,泰达股份,综合行业,002,001,2,szzb,2018-08-31T00:00:00,2018-06-30T00:00:00,42569279.31,6622150446.42,6642054258.49,-0.115008608012155,6401401172.49,-0.114530702413367,24310003.17,97891872.3,96790413.11,62610432.83,63510573.43,18438661.04,-,-,-,-,-,21922241.03,-,-,-,-,-,-,-,-,-0.112631,2.171757,0.168834,39499220.7,0.1272184087,2018/8/30 20:40:15,6401401172.49
603177,016048,80305376,德创环保,环保工程,002,001,2,shzb,2018-08-31T00:00:00,2018-06-30T00:00:00,-3537971.3,292427795.51,299517734.84,-0.125132216729965,221409572.06,-0.178906997990508,12779823.51,49903975.49,4034319.11,-5233700.44,-4969037.02,-1431065.72,-,-,-,-,-,2735538.81,-,-,-,-,-,-,-,-,-0.171983,-1.433926,-1.3082259999999999,-5007624.79,-1.4649133508,2018/8/30 16:13:47,221409572.06
002551,016047,80165769,尚荣医疗,医疗行业,002,001,2,zxb,2018-08-31T00:00:00,2018-06-30T00:00:00,96010300.59,1071803503.95,938386590.47,0.0441215482397873,795576631.33,0.041694831067517,28291088.49,81950976.57,-2639903.08,136650392.53,137484376.61,32866288.87,-,-,-,-,-,7495903.74,-,-,-,-,-,-,-,-,0.054967,0.092487,0.007445,90324781.67,-0.0190079858,2018/8/30 16:49:42,795576631.33
