scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
300553,集智股份,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.22,-,69368433.73,30.2289,40.1928,10783471.29,-17.0643,284.318,3.2,6.68505277,0.102465,47.2272,仪器仪表,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
300541,先进数通,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.1,-,546766984.4,49.0832,357.1518,18143482.61,-0.0499,608.063,2.43,4.09350226,0.032891,14.2846,软件服务,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
300569,天能重工,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.2,-,376938131.8,10.4474,79.8977,30599409.29,-39.6162,-36.8461,1.81,11.24409155,-1.975093,26.4965,输配电气,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
300499,高澜股份,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.15,-,275462686.7,-8.6376,43.9324,18338389.12,42.0172,422.0427,2.9,5.34972364,-0.472158,38.7284,专用设备,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
603738,泰晶科技,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.17,-,328435065.9,57.645,33.8047,26961562.54,-10.1777,13.2846,4.21,3.71482808,0.015091,25.4161,电子元件,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
300485,赛升药业,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.27,-,573144504.2,117.0167,11.9042,131804694.1,25.1618,20.167,5.55,4.98412056,0.113503,85.7771,医药制造,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
603616,韩建河山,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.0132,-,345238079.8,47.8516,150.8429,3861529.4,113.4389,-38.0637,0.5,2.65573753,-0.493634,19.1297,水泥建材,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
601366,利群股份,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.33,-,5624053449,4.7913,-17.1179,281123625.1,34.7019,-21.4746,6.01,5.39736236,0.388281,21.9408,商业百货,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
2811,亚泰国际,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.25,-,1055180322,27.6885,32.7281,45212115.76,20.019,33.3115,3.41,7.35309901,-0.712249,16.998,装修装饰,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
603887,城地股份,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.34,-,666771136.5,71.6812,85.9295,49338362.64,21.4558,101.5186,6.34,5.53048231,-0.754633,17.9709,工程建设,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603663,三祥新材,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.32,-,296722493.3,53.7127,4.9287,42725147.51,81.5145,1.6007,8.69,3.63653577,-0.057984,28.7327,材料行业,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
2741,光华科技,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.2362,-,778625109.2,37.9953,17.9561,88410178.53,86.1259,129.0273,7.75,3.10042068,-0.233935,24.9129,化工行业,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
2733,雄韬股份,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.08,-,1583484922,19.3916,13.3493,28104531.28,-51.6005,385.5494,1.28,6.25743084,0.35441,12.6052,电子元件,"10派0.50元(含税,扣税后0.45元)",0.005422993,58001001,69001002003,2018-08-17T00:00:00
2747,埃斯顿,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.07,-,724992490.8,72.8704,39.6677,56311140.83,40.366,111.5017,3.59,1.838963,-0.106385,36.1503,机械行业,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
300398,飞凯材料,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.36,-,742616309.7,198.2351,6.3425,155721414.8,542.4267,12.0925,7.82,4.81565707,0.327235,48.0004,化工行业,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
603606,东方电缆,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.11,-,1386965494,37.3812,38.7614,56266482.98,100.2487,77.4923,3.5,3.2096658,0.121656,15.169,输配电气,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
300505,川金诺,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.2902,-,418939805.3,14.9585,35.5166,27089035.25,5.7577,126.2126,4.02,7.30669385,-0.021399,27.5593,化工行业,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
603889,新澳股份,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.3,-,1377357598,15.5337,64.7192,117845200.9,5.2912,133.3783,5.19,5.70782171,-0.009494,18.2974,纺织服装,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
601016,节能风电,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.081,-,1213196618,30.5582,-1.3033,337855744.1,47.1122,-27.88,4.97,1.63852054,0.116902,56.7826,输配电气,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
2700,新疆浩源,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.08,-,173405100.3,5.1527,-28.6731,31801239.12,-13.0138,-51.836,3.26,2.3202526,0.05873,33.7222,公用事业,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
2805,丰元股份,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.14,-,136250941.5,-5.8169,-10.1579,13235966.79,-6.3279,-10.6699,2.29,5.95272821,0.481164,23.3037,化工行业,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
2117,东港股份,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.3636,-,837645929.2,16.2219,5.7626,132257981.9,32.4531,19.3584,8.63,4.12923279,-0.177478,38.8692,造纸印刷,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
6,深振业A,A股,深交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.3081,-,1055586030,-43.5394,17.6202,415968682.6,66.6498,-54.6619,7.2,4.25141897,-0.015732,38.992,房地产,不分配不转增,-,58001001,69001002001,2018-08-17T00:00:00
600312,平高电气,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,-0.0963,-,2619987565,-36.3058,21.2056,-130727623.4,-137.3283,-208.8375,-1.49,6.28063103,-0.389364,11.3835,输配电气,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
300242,佳云科技,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.08,-,2240530070,72.4993,45.6227,49075397.67,-53.4544,-4.0189,2.12,3.66738114,-0.27985,7.0867,软件服务,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
300178,腾邦国际,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.37,-,2552766119,81.9356,19.7388,226964773.4,39.7312,177.1653,8.15,4.65383429,-1.186951,19.3907,旅游酒店,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
300183,东软载波,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.1811,-,405371864.4,1.4755,44.2153,87165817.97,-33.8207,1.9873,3.18,5.64471841,0.136723,48.9359,电子信息,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
2609,捷顺科技,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.0589,-,307608796.1,5.8211,255.5773,38786821.33,-31.5707,354.7089,1.7,3.53706678,-0.189546,41.5423,电子信息,"10派3.00元(含税,扣税后2.70元)",0.042016807,58001001,69001002003,2018-08-17T00:00:00
2429,兆驰股份,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.053,-,5593341558,49.3346,-4.7171,240029885.2,-26.7748,-56.3409,2.91,1.87467066,-0.095157,10.4075,家电行业,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
2387,维信诺,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.0151,-,475382455.4,3778.6161,4171.702,16125069.24,116.4734,208.389,0.15,11.41051831,0.118424,13.1557,电子元件,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
2879,长缆科技,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.38,-,311548559.6,6.4062,36.1679,72956075.18,7.6549,96.8677,5.09,7.5019523,-0.01728,52.4554,输配电气,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
2880,卫光生物,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.64,-,299117586.2,-4.173,28.2495,69164923.21,-8.7317,79.5271,5.67,11.28067442,-0.204549,41.7204,医药制造,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
603711,香飘飘,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,-0.14,-,869906356.6,55.3787,-66.655,-54586037.67,-78.9234,-392.8779,-2.9,4.58253682,-1.16015,30.9501,食品饮料,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
300639,凯普生物,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.254,-,249607605.8,18.6855,33.4169,46293186.03,23.1956,176.3201,4.71,5.34771102,0.063969,83.4801,医药制造,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
300590,移为通信,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.3044,-,187863210.8,32.1973,51.9003,48709847.49,10.1759,650.8728,6.26,4.9130008,0.224317,48.841,通讯行业,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
2873,新天药业,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.4774,-,320222597.3,-1.4962,4.7309,32882453.8,10.9516,-7.9949,5.15,9.50294423,0.11886,78.6281,医药制造,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
2876,三利谱,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.35,-,417321535.8,14.7397,60.1053,28365651.82,-7.3559,12.1908,3.18,11.027851,-0.163265,20.6911,电子信息,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
603586,金麒麟,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.17,-,686275211.8,-6.7898,12.99,36271737.93,-64.1939,1015.6259,1.68,9.61839271,0.112531,21.7132,汽车行业,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603200,上海洗霸,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.61,-,183476632.2,23.8988,34.1744,45572094.76,59.7102,154.149,6.13,9.3643443,0.297463,42.0382,环保工程,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603058,永吉股份,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.1492,-,218156018.4,51.2345,-15.2841,63206142.66,56.0715,-24.5273,7.18,2.13782186,0.078507,38.6577,造纸印刷,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603269,海鸥股份,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.12,-,248630802.5,1.0568,8.5968,11161439.74,-17.7308,-74.9048,1.77,6.85602291,-0.221628,31.2112,机械行业,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603113,金能科技,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.77,-,4038788606,28.7364,16.4475,522515602.7,43.5701,2.5773,12.75,6.32522457,0.860279,19.1597,煤炭采选,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603630,拉芳家化,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.37,-,441501094.6,2.7831,-0.1281,83446377.11,57.8382,-14.3256,4.79,7.77838752,-0.013567,59.768,化工行业,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603378,亚士创能,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.1,-,650785040.3,19.3376,169.3021,19279186.39,-46.8665,312.1713,1.51,6.53341243,-0.269202,28.0253,化工行业,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
300678,中科信息,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.0698,-,91299456.71,10.1563,7.9547,12557909.04,2.5302,2029.3796,2.36,2.95776043,-0.190972,32.8025,软件服务,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
2861,瀛通通讯,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.2306,-,396378664.1,14.9468,43.2832,28288291.88,-36.968,344.5917,2.68,8.38964724,-0.094845,25.0478,电子元件,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
603086,先达股份,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,1.1,-,835921119.4,36.9055,67.9377,123108433.7,127.2495,226.6067,10.44,11.0060035,0.630459,33.7144,农药兽药,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603668,天马科技,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.17,-,641102492.2,45.0581,59.0987,51226051.14,10.2204,97.3847,5.86,2.89773469,-1.256987,21.4775,农牧饲渔,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603876,鼎胜新材,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.27,-,5119457745,18.1321,4.2881,103403259.5,9.1759,-24.9152,3.89,7.45972736,-0.545429,8.8629,有色金属,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
300705,九典制药,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.12,-,360568325.4,67.6586,13.8332,27915632.39,13.5393,18.2035,4.15,2.8723796,0.014312,57.5229,医药制造,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
2915,中欣氟材,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.1433,-,214766763.6,20.4326,31.731,16046335.97,-30.8363,155.4545,3.47,4.04477432,0.001153,20.4203,化工行业,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
603605,珀莱雅,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.64,-,1041537520,24.9159,7.0148,128925429.5,44.8801,-15.6125,8.52,7.63182496,1.108154,62.183,化工行业,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
2897,意华股份,A股,深交所中小板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.21,-,629056613.3,13.1639,30.2596,35059829.76,-29.8049,7.4032,3.14,6.32931799,0.291942,23.5949,电子元件,不分配不转增,-,58001001,69001002003,2018-08-17T00:00:00
300655,晶瑞股份,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.1592,-,366554786.1,50.3159,26.3818,23914446.11,67.1601,57.5568,5.18,3.13763566,0.119816,27.7751,化工行业,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
603458,勘设股份,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,1.39,-,997182077.1,26.9275,25.8914,172949139,18.347,104.5525,8.53,16.36651552,-2.838535,35.4899,工程建设,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603260,合盛硅业,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,2.16,-,5473094129,70.9885,43.7363,1445907095,161.0823,29.4665,23.74,9.80358526,0.894409,41.7434,化工行业,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
603757,大元泵业,A股,上交所主板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.75,-,543405941.5,16.7493,26.0004,87425205.5,22.1357,35.863,9.41,7.90478135,-0.126796,31.4124,机械行业,不分配不转增,-,58001001,69001001001,2018-08-17T00:00:00
300554,三超新材,A股,深交所创业板,2018-08-17T00:00:00,2018-06-30T00:00:00,0.7005,-,218430743.4,145.4445,-42.374,65570059.52,241.1422,-75.1408,12.74,5.64736151,0.125601,51.1419,机械行业,不分配不转增,-,58001001,69001002002,2018-08-17T00:00:00
300005,探路者,A股,深交所创业板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.0271,-,876607670.1,-31.3828,-0.6325,24120765.31,-69.4722,-91.2758,0.94,2.86324201,-0.237444,30.2324,纺织服装,不分配不转增,-,58001001,69001002002,2018-08-15T00:00:00
300064,豫金刚石,A股,深交所创业板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.1388,-,810083764.4,42.0052,-1.0228,167365238.9,77.3822,-47.2741,2.41,5.81341551,-0.021843,28.0844,材料行业,不分配不转增,-,58001001,69001002002,2018-08-16T00:00:00
300264,佳创视讯,A股,深交所创业板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.0087,-,129281876.2,65.1393,-52.5653,3605573.97,118.6719,-149.7973,0.66,1.31888366,-0.181152,30.5321,软件服务,不分配不转增,-,58001001,69001002002,2018-08-16T00:00:00
300222,科大智能,A股,深交所创业板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.16,-,1245643339,35.2279,42.784,115498987.6,15.2153,19.7539,2.8,5.66463995,-0.512289,35.8177,输配电气,不分配不转增,-,58001001,69001002002,2018-08-16T00:00:00
2642,荣之联,A股,深交所中小板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.0042,-,1219054654,122.584,27.1768,2767434.49,112.5684,-185.84,0.07,6.33718414,-0.914611,22.9757,软件服务,不分配不转增,-,58001001,69001002003,2018-08-16T00:00:00
2402,和而泰,A股,深交所中小板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.15,-,1228028476,33.0959,25.9193,128756934.9,26.2819,63.2828,9.07,1.79559183,-0.013291,21.4073,电子元件,不分配不转增,-,58001001,69001002003,2018-08-16T00:00:00
300054,鼎龙股份,A股,深交所创业板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.14,-,672337045,-20.4118,12.5341,131447872.6,-15.3664,69.8054,3.6,3.82820175,0.077029,36.0355,化工行业,不分配不转增,-,58001001,69001002002,2018-08-16T00:00:00
2293,罗莱生活,A股,深交所中小板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.296,-,2196906569,10.8745,-12.472,218428089.7,35.1373,-60.4193,6.33,4.60731792,-0.04573,45.3342,纺织服装,不分配不转增,-,58001001,69001002003,2018-08-16T00:00:00
300233,金城医药,A股,深交所创业板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.39,-,1509702636,24.654,-17.5676,152087911.5,21.6115,10.0281,3.88,10.01838677,0.153405,43.0045,医药制造,不分配不转增,-,58001001,69001002002,2018-08-16T00:00:00
300036,超图软件,A股,深交所创业板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.088,-,553295517.5,37.2051,34.2402,39494158.79,51.7801,109.3448,2.18,4.03976488,-0.760804,58.9046,软件服务,不分配不转增,-,58001001,69001002002,2018-08-16T00:00:00
601233,桐昆股份,A股,上交所主板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.98,-,18676083890,27.8929,38.4389,1360888152,119.3332,71.5903,9.7,7.99049948,0.354996,15.2418,化纤行业,不分配不转增,-,58001001,69001001001,2018-08-16T00:00:00
2279,久其软件,A股,深交所中小板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.1188,-,1013186456,69.2524,42.2795,84414313.33,68.359,933.3274,3.62,2.63996551,-0.452866,40.9141,软件服务,不分配不转增,-,58001001,69001002003,2018-08-16T00:00:00
2216,三全食品,A股,深交所中小板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.1,-,3077511000,8.3469,-30.6384,82188517.1,12.828,90.9405,4.04,2.55493047,-0.069424,34.8336,食品饮料,不分配不转增,-,58001001,69001002003,2018-08-16T00:00:00
2092,中泰化学,A股,深交所中小板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.5791,-,27348868914,62.7891,66.172,1242984396,-0.1106,92.775,7.14,8.30233191,0.307585,13.6834,化工行业,不分配不转增,-,58001001,69001002003,2018-08-16T00:00:00
601600,中国铝业,A股,上交所主板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.0476,-,82056113000,-10.2438,23.7679,848337000,15.126,74.8603,1.87,3.28753637,0.452399,7.9564,有色金属,不分配不转增,-,58001001,69001001001,2018-08-16T00:00:00
525,红太阳,A股,深交所主板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.6574,-,2711287454,10.9838,-6.7609,381806416.9,8.8583,-14.8655,6.83,9.63848742,0.521339,32.2176,化肥行业,不分配不转增,-,58001001,69001002001,2018-08-16T00:00:00
708,大冶特钢,A股,深交所主板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.569,-,6153963127,27.1869,4.5556,255633815.1,35.0214,82.2878,6.22,9.23238629,0.810915,13.4492,钢铁行业,不分配不转增,-,58001001,69001002001,2018-08-16T00:00:00
300150,世纪瑞尔,A股,深交所创业板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.16,-,190512700.5,37.9988,121.5534,91692351.79,581.5925,110.8305,4.6,3.40504115,-0.138928,47.2327,电子信息,不分配不转增,-,58001001,69001002002,2018-08-16T00:00:00
600725,ST云维,A股,上交所风险警示板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.012,-,547942837.1,146.9285,18.5005,14765569.53,599.3042,127.8181,4.96,0.23549632,0.022517,4.9366,化工行业,不分配不转增,-,58001001,69001001003,2018-08-16T00:00:00
600766,园城黄金,A股,上交所主板,2018-08-16T00:00:00,2018-06-30T00:00:00,0.0038,-,5599756,5.059,1.0549,854859.29,-59.909,-123.5079,1.53,0.24496552,-0.000581,95.9546,贵金属,不分配不转增,-,58001001,69001001001,2018-08-16T00:00:00
600333,长春燃气,A股,上交所主板,2018-08-16T00:00:00,2018-06-30T00:00:00,-0.14,-,736420651.1,11.1116,-46.989,-86362568.06,-766.4264,-190.3794,-4.04,3.43568822,-0.117639,26.0292,公用事业,不分配不转增,-,58001001,69001001001,2018-08-16T00:00:00
